LineId,Label,Timestamp,Date,Node,Time,NodeRepeat,Type,Component,Level,Content,EventId,EventTemplate
377,-,1119479317,2005.06.22,R21-M1-N1-C:J08-U11,2005-06-22-15.28.37.811949,R21-M1-N1-C:J08-U11,RAS,KERNEL,INFO,2576000 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions
376,-,1119479310,2005.06.22,R20-M0-N6-C:J03-U01,2005-06-22-15.28.30.643475,R20-M0-N6-C:J03-U01,RAS,KERNEL,INFO,2576000 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions
545,-,1120265503,2005.07.01,R24-M1-NB-C:J06-U01,2005-07-01-17.51.43.600692,R24-M1-NB-C:J06-U01,RAS,KERNEL,INFO,458720 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions
378,-,1119481305,2005.06.22,R22-M1-NA-C:J04-U11,2005-06-22-16.01.45.870183,R22-M1-NA-C:J04-U11,RAS,KERNEL,INFO,6182400 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions
1934,-,1133630999,2005.12.03,R10-M1-N2,2005-12-03-09.29.59.645290,R10-M1-N2,,HARDWARE,WARNING,"PrepareForService shutting down Node card(mLctn(R10-M1-N2), mCardSernum(203231503833343000000000594c31304b34323934303257), mLp(FF:F2:9F:16:E0:DA:00:0D:60:E9:1F:25), mIp(10.1.1.164), mType(4)) as part of Service Action 648",E95,"PrepareForService shutting down Node card(mLctn(<*>), mCardSernum(<*>), mLp(<*>), mIp(<*>), mType(<*>)) as part of Service Action <*>"
1934,-,1133630999,2005.12.03,R10-M1-N2,2005-12-03-09.29.59.645290,R10-M1-N2,,HARDWARE,WARNING,"PrepareForService shutting down Node card(mLctn(R10-M1-N2), mCardSernum(203231503833343000000000594c31304b34323934303257), mLp(FF:F2:9F:16:E0:DA:00:0D:60:E9:1F:25), mIp(10.1.1.164), mType(4)) as part of Service Action 648",E95,"PrepareForService shutting down Node card(mLctn(<*>), mCardSernum(<*>), mLp(<*>), mIp(<*>), mType(<*>)) as part of Service Action <*>"
1934,-,1133630999,2005.12.03,R10-M1-N2,2005-12-03-09.29.59.645290,R10-M1-N2,,HARDWARE,WARNING,"PrepareForService shutting down Node card(mLctn(R10-M1-N2), mCardSernum(203231503833343000000000594c31304b34323934303257), mLp(FF:F2:9F:16:E0:DA:00:0D:60:E9:1F:25), mIp(10.1.1.164), mType(4)) as part of Service Action 648",E95,"PrepareForService shutting down Node card(mLctn(<*>), mCardSernum(<*>), mLp(<*>), mIp(<*>), mType(<*>)) as part of Service Action <*>"
1934,-,1133630999,2005.12.03,R10-M1-N2,2005-12-03-09.29.59.645290,R10-M1-N2,,HARDWARE,WARNING,"PrepareForService shutting down Node card(mLctn(R10-M1-N2), mCardSernum(203231503833343000000000594c31304b34323934303257), mLp(FF:F2:9F:16:E0:DA:00:0D:60:E9:1F:25), mIp(10.1.1.164), mType(4)) as part of Service Action 648",E95,"PrepareForService shutting down Node card(mLctn(<*>), mCardSernum(<*>), mLp(<*>), mIp(<*>), mType(<*>)) as part of Service Action <*>"
1934,-,1133630999,2005.12.03,R10-M1-N2,2005-12-03-09.29.59.645290,R10-M1-N2,,HARDWARE,WARNING,"PrepareForService shutting down Node card(mLctn(R10-M1-N2), mCardSernum(203231503833343000000000594c31304b34323934303257), mLp(FF:F2:9F:16:E0:DA:00:0D:60:E9:1F:25), mIp(10.1.1.164), mType(4)) as part of Service Action 648",E95,"PrepareForService shutting down Node card(mLctn(<*>), mCardSernum(<*>), mLp(<*>), mIp(<*>), mType(<*>)) as part of Service Action <*>"
1934,-,1133630999,2005.12.03,R10-M1-N2,2005-12-03-09.29.59.645290,R10-M1-N2,,HARDWARE,WARNING,"PrepareForService shutting down Node card(mLctn(R10-M1-N2), mCardSernum(203231503833343000000000594c31304b34323934303257), mLp(FF:F2:9F:16:E0:DA:00:0D:60:E9:1F:25), mIp(10.1.1.164), mType(4)) as part of Service Action 648",E95,"PrepareForService shutting down Node card(mLctn(<*>), mCardSernum(<*>), mLp(<*>), mIp(<*>), mType(<*>)) as part of Service Action <*>"
1934,-,1133630999,2005.12.03,R10-M1-N2,2005-12-03-09.29.59.645290,R10-M1-N2,,HARDWARE,WARNING,"PrepareForService shutting down Node card(mLctn(R10-M1-N2), mCardSernum(203231503833343000000000594c31304b34323934303257), mLp(FF:F2:9F:16:E0:DA:00:0D:60:E9:1F:25), mIp(10.1.1.164), mType(4)) as part of Service Action 648",E95,"PrepareForService shutting down Node card(mLctn(<*>), mCardSernum(<*>), mLp(<*>), mIp(<*>), mType(<*>)) as part of Service Action <*>"
1934,-,1133630999,2005.12.03,R10-M1-N2,2005-12-03-09.29.59.645290,R10-M1-N2,,HARDWARE,WARNING,"PrepareForService shutting down Node card(mLctn(R10-M1-N2), mCardSernum(203231503833343000000000594c31304b34323934303257), mLp(FF:F2:9F:16:E0:DA:00:0D:60:E9:1F:25), mIp(10.1.1.164), mType(4)) as part of Service Action 648",E95,"PrepareForService shutting down Node card(mLctn(<*>), mCardSernum(<*>), mLp(<*>), mIp(<*>), mType(<*>)) as part of Service Action <*>"
1934,-,1133630999,2005.12.03,R10-M1-N2,2005-12-03-09.29.59.645290,R10-M1-N2,,HARDWARE,WARNING,"PrepareForService shutting down Node card(mLctn(R10-M1-N2), mCardSernum(203231503833343000000000594c31304b34323934303257), mLp(FF:F2:9F:16:E0:DA:00:0D:60:E9:1F:25), mIp(10.1.1.164), mType(4)) as part of Service Action 648",E95,"PrepareForService shutting down Node card(mLctn(<*>), mCardSernum(<*>), mLp(<*>), mIp(<*>), mType(<*>)) as part of Service Action <*>"
1934,-,1133630999,2005.12.03,R10-M1-N2,2005-12-03-09.29.59.645290,R10-M1-N2,,HARDWARE,WARNING,"PrepareForService shutting down Node card(mLctn(R10-M1-N2), mCardSernum(203231503833343000000000594c31304b34323934303257), mLp(FF:F2:9F:16:E0:DA:00:0D:60:E9:1F:25), mIp(10.1.1.164), mType(4)) as part of Service Action 648",E95,"PrepareForService shutting down Node card(mLctn(<*>), mCardSernum(<*>), mLp(<*>), mIp(<*>), mType(<*>)) as part of Service Action <*>"
1934,-,1133630999,2005.12.03,R10-M1-N2,2005-12-03-09.29.59.645290,R10-M1-N2,,HARDWARE,WARNING,"PrepareForService shutting down Node card(mLctn(R10-M1-N2), mCardSernum(203231503833343000000000594c31304b34323934303257), mLp(FF:F2:9F:16:E0:DA:00:0D:60:E9:1F:25), mIp(10.1.1.164), mType(4)) as part of Service Action 648",E95,"PrepareForService shutting down Node card(mLctn(<*>), mCardSernum(<*>), mLp(<*>), mIp(<*>), mType(<*>)) as part of Service Action <*>"
1394,-,1126211906,2005.09.08,R62-M1-NC-I:J18-U11,2005-09-08-13.38.26.477794,R62-M1-NC-I:J18-U11,RAS,KERNEL,INFO,"ciod: In packet from node 91.0 (R62-M1-Nf-C:J03-U11), message code 2 is not 3 or 4294967295 (softheader=003b005b 00030000 00000001 00000000)",E35,"ciod: In packet from node <*>.<*> (<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
1394,-,1126211906,2005.09.08,R62-M1-NC-I:J18-U11,2005-09-08-13.38.26.477794,R62-M1-NC-I:J18-U11,RAS,KERNEL,INFO,"ciod: In packet from node 91.0 (R62-M1-Nf-C:J03-U11), message code 2 is not 3 or 4294967295 (softheader=003b005b 00030000 00000001 00000000)",E35,"ciod: In packet from node <*>.<*> (<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
1394,-,1126211906,2005.09.08,R62-M1-NC-I:J18-U11,2005-09-08-13.38.26.477794,R62-M1-NC-I:J18-U11,RAS,KERNEL,INFO,"ciod: In packet from node 91.0 (R62-M1-Nf-C:J03-U11), message code 2 is not 3 or 4294967295 (softheader=003b005b 00030000 00000001 00000000)",E35,"ciod: In packet from node <*>.<*> (<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
1394,-,1126211906,2005.09.08,R62-M1-NC-I:J18-U11,2005-09-08-13.38.26.477794,R62-M1-NC-I:J18-U11,RAS,KERNEL,INFO,"ciod: In packet from node 91.0 (R62-M1-Nf-C:J03-U11), message code 2 is not 3 or 4294967295 (softheader=003b005b 00030000 00000001 00000000)",E35,"ciod: In packet from node <*>.<*> (<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
1394,-,1126211906,2005.09.08,R62-M1-NC-I:J18-U11,2005-09-08-13.38.26.477794,R62-M1-NC-I:J18-U11,RAS,KERNEL,INFO,"ciod: In packet from node 91.0 (R62-M1-Nf-C:J03-U11), message code 2 is not 3 or 4294967295 (softheader=003b005b 00030000 00000001 00000000)",E35,"ciod: In packet from node <*>.<*> (<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
1394,-,1126211906,2005.09.08,R62-M1-NC-I:J18-U11,2005-09-08-13.38.26.477794,R62-M1-NC-I:J18-U11,RAS,KERNEL,INFO,"ciod: In packet from node 91.0 (R62-M1-Nf-C:J03-U11), message code 2 is not 3 or 4294967295 (softheader=003b005b 00030000 00000001 00000000)",E35,"ciod: In packet from node <*>.<*> (<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
1394,-,1126211906,2005.09.08,R62-M1-NC-I:J18-U11,2005-09-08-13.38.26.477794,R62-M1-NC-I:J18-U11,RAS,KERNEL,INFO,"ciod: In packet from node 91.0 (R62-M1-Nf-C:J03-U11), message code 2 is not 3 or 4294967295 (softheader=003b005b 00030000 00000001 00000000)",E35,"ciod: In packet from node <*>.<*> (<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
1394,-,1126211906,2005.09.08,R62-M1-NC-I:J18-U11,2005-09-08-13.38.26.477794,R62-M1-NC-I:J18-U11,RAS,KERNEL,INFO,"ciod: In packet from node 91.0 (R62-M1-Nf-C:J03-U11), message code 2 is not 3 or 4294967295 (softheader=003b005b 00030000 00000001 00000000)",E35,"ciod: In packet from node <*>.<*> (<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
1394,-,1126211906,2005.09.08,R62-M1-NC-I:J18-U11,2005-09-08-13.38.26.477794,R62-M1-NC-I:J18-U11,RAS,KERNEL,INFO,"ciod: In packet from node 91.0 (R62-M1-Nf-C:J03-U11), message code 2 is not 3 or 4294967295 (softheader=003b005b 00030000 00000001 00000000)",E35,"ciod: In packet from node <*>.<*> (<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
1394,-,1126211906,2005.09.08,R62-M1-NC-I:J18-U11,2005-09-08-13.38.26.477794,R62-M1-NC-I:J18-U11,RAS,KERNEL,INFO,"ciod: In packet from node 91.0 (R62-M1-Nf-C:J03-U11), message code 2 is not 3 or 4294967295 (softheader=003b005b 00030000 00000001 00000000)",E35,"ciod: In packet from node <*>.<*> (<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
1394,-,1126211906,2005.09.08,R62-M1-NC-I:J18-U11,2005-09-08-13.38.26.477794,R62-M1-NC-I:J18-U11,RAS,KERNEL,INFO,"ciod: In packet from node 91.0 (R62-M1-Nf-C:J03-U11), message code 2 is not 3 or 4294967295 (softheader=003b005b 00030000 00000001 00000000)",E35,"ciod: In packet from node <*>.<*> (<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
248,-,1118770309,2005.06.14,R20-M1-NB-C:J03-U11,2005-06-14-10.31.49.464584,R20-M1-NB-C:J03-U11,RAS,KERNEL,FATAL,program interrupt: trap instruction.........0,E104,program interrupt: trap instruction.........<*>
248,-,1118770309,2005.06.14,R20-M1-NB-C:J03-U11,2005-06-14-10.31.49.464584,R20-M1-NB-C:J03-U11,RAS,KERNEL,FATAL,program interrupt: trap instruction.........0,E104,program interrupt: trap instruction.........<*>
248,-,1118770309,2005.06.14,R20-M1-NB-C:J03-U11,2005-06-14-10.31.49.464584,R20-M1-NB-C:J03-U11,RAS,KERNEL,FATAL,program interrupt: trap instruction.........0,E104,program interrupt: trap instruction.........<*>
248,-,1118770309,2005.06.14,R20-M1-NB-C:J03-U11,2005-06-14-10.31.49.464584,R20-M1-NB-C:J03-U11,RAS,KERNEL,FATAL,program interrupt: trap instruction.........0,E104,program interrupt: trap instruction.........<*>
248,-,1118770309,2005.06.14,R20-M1-NB-C:J03-U11,2005-06-14-10.31.49.464584,R20-M1-NB-C:J03-U11,RAS,KERNEL,FATAL,program interrupt: trap instruction.........0,E104,program interrupt: trap instruction.........<*>
248,-,1118770309,2005.06.14,R20-M1-NB-C:J03-U11,2005-06-14-10.31.49.464584,R20-M1-NB-C:J03-U11,RAS,KERNEL,FATAL,program interrupt: trap instruction.........0,E104,program interrupt: trap instruction.........<*>
248,-,1118770309,2005.06.14,R20-M1-NB-C:J03-U11,2005-06-14-10.31.49.464584,R20-M1-NB-C:J03-U11,RAS,KERNEL,FATAL,program interrupt: trap instruction.........0,E104,program interrupt: trap instruction.........<*>
248,-,1118770309,2005.06.14,R20-M1-NB-C:J03-U11,2005-06-14-10.31.49.464584,R20-M1-NB-C:J03-U11,RAS,KERNEL,FATAL,program interrupt: trap instruction.........0,E104,program interrupt: trap instruction.........<*>
248,-,1118770309,2005.06.14,R20-M1-NB-C:J03-U11,2005-06-14-10.31.49.464584,R20-M1-NB-C:J03-U11,RAS,KERNEL,FATAL,program interrupt: trap instruction.........0,E104,program interrupt: trap instruction.........<*>
248,-,1118770309,2005.06.14,R20-M1-NB-C:J03-U11,2005-06-14-10.31.49.464584,R20-M1-NB-C:J03-U11,RAS,KERNEL,FATAL,program interrupt: trap instruction.........0,E104,program interrupt: trap instruction.........<*>
248,-,1118770309,2005.06.14,R20-M1-NB-C:J03-U11,2005-06-14-10.31.49.464584,R20-M1-NB-C:J03-U11,RAS,KERNEL,FATAL,program interrupt: trap instruction.........0,E104,program interrupt: trap instruction.........<*>
1207,-,1123060215,2005.08.03,UNKNOWN_LOCATION,2005-08-03-02.10.15.206558,UNKNOWN_LOCATION,,DISCOVERY,SEVERE,Can not get assembly information for node card,E17,Can not get assembly information for node card
1226,-,1123608612,2005.08.09,R40-M1-N5,2005-08-09-10.30.12.637004,R40-M1-N5,,DISCOVERY,SEVERE,Can not get assembly information for node card,E17,Can not get assembly information for node card
1226,-,1123608612,2005.08.09,R40-M1-N5,2005-08-09-10.30.12.637004,R40-M1-N5,,DISCOVERY,SEVERE,Can not get assembly information for node card,E17,Can not get assembly information for node card
1207,-,1123060215,2005.08.03,UNKNOWN_LOCATION,2005-08-03-02.10.15.206558,UNKNOWN_LOCATION,,DISCOVERY,SEVERE,Can not get assembly information for node card,E17,Can not get assembly information for node card
1205,-,1123042536,2005.08.02,UNKNOWN_LOCATION,2005-08-02-21.15.36.811548,UNKNOWN_LOCATION,,DISCOVERY,SEVERE,Can not get assembly information for node card,E17,Can not get assembly information for node card
523,-,1120241131,2005.07.01,R37-M1-N4,2005-07-01-11.05.31.120732,R37-M1-N4,,DISCOVERY,SEVERE,Can not get assembly information for node card,E17,Can not get assembly information for node card
1227,-,1123608679,2005.08.09,R70-M0-N0,2005-08-09-10.31.19.671420,R70-M0-N0,,DISCOVERY,SEVERE,Can not get assembly information for node card,E17,Can not get assembly information for node card
1227,-,1123608679,2005.08.09,R70-M0-N0,2005-08-09-10.31.19.671420,R70-M0-N0,,DISCOVERY,SEVERE,Can not get assembly information for node card,E17,Can not get assembly information for node card
1229,-,1123609672,2005.08.09,R44-M0-N3,2005-08-09-10.47.52.703182,R44-M0-N3,,DISCOVERY,SEVERE,Can not get assembly information for node card,E17,Can not get assembly information for node card
1205,-,1123042536,2005.08.02,UNKNOWN_LOCATION,2005-08-02-21.15.36.811548,UNKNOWN_LOCATION,,DISCOVERY,SEVERE,Can not get assembly information for node card,E17,Can not get assembly information for node card
1229,-,1123609672,2005.08.09,R44-M0-N3,2005-08-09-10.47.52.703182,R44-M0-N3,,DISCOVERY,SEVERE,Can not get assembly information for node card,E17,Can not get assembly information for node card
281,-,1118771934,2005.06.14,R24-M0-ND-C:J02-U11,2005-06-14-10.58.54.996783,R24-M0-ND-C:J02-U11,RAS,KERNEL,FATAL,program interrupt: fp cr field .............0,E99,program interrupt: fp cr field .............<*>
277,-,1118771875,2005.06.14,R20-M1-NB-C:J11-U11,2005-06-14-10.57.55.166387,R20-M1-NB-C:J11-U11,RAS,KERNEL,FATAL,program interrupt: fp cr field .............0,E99,program interrupt: fp cr field .............<*>
277,-,1118771875,2005.06.14,R20-M1-NB-C:J11-U11,2005-06-14-10.57.55.166387,R20-M1-NB-C:J11-U11,RAS,KERNEL,FATAL,program interrupt: fp cr field .............0,E99,program interrupt: fp cr field .............<*>
279,-,1118771917,2005.06.14,R24-M0-N2-C:J04-U01,2005-06-14-10.58.37.145331,R24-M0-N2-C:J04-U01,RAS,KERNEL,FATAL,program interrupt: fp cr field .............0,E99,program interrupt: fp cr field .............<*>
281,-,1118771934,2005.06.14,R24-M0-ND-C:J02-U11,2005-06-14-10.58.54.996783,R24-M0-ND-C:J02-U11,RAS,KERNEL,FATAL,program interrupt: fp cr field .............0,E99,program interrupt: fp cr field .............<*>
281,-,1118771934,2005.06.14,R24-M0-ND-C:J02-U11,2005-06-14-10.58.54.996783,R24-M0-ND-C:J02-U11,RAS,KERNEL,FATAL,program interrupt: fp cr field .............0,E99,program interrupt: fp cr field .............<*>
277,-,1118771875,2005.06.14,R20-M1-NB-C:J11-U11,2005-06-14-10.57.55.166387,R20-M1-NB-C:J11-U11,RAS,KERNEL,FATAL,program interrupt: fp cr field .............0,E99,program interrupt: fp cr field .............<*>
279,-,1118771917,2005.06.14,R24-M0-N2-C:J04-U01,2005-06-14-10.58.37.145331,R24-M0-N2-C:J04-U01,RAS,KERNEL,FATAL,program interrupt: fp cr field .............0,E99,program interrupt: fp cr field .............<*>
277,-,1118771875,2005.06.14,R20-M1-NB-C:J11-U11,2005-06-14-10.57.55.166387,R20-M1-NB-C:J11-U11,RAS,KERNEL,FATAL,program interrupt: fp cr field .............0,E99,program interrupt: fp cr field .............<*>
277,-,1118771875,2005.06.14,R20-M1-NB-C:J11-U11,2005-06-14-10.57.55.166387,R20-M1-NB-C:J11-U11,RAS,KERNEL,FATAL,program interrupt: fp cr field .............0,E99,program interrupt: fp cr field .............<*>
278,-,1118771909,2005.06.14,R24-M1-N5-C:J09-U01,2005-06-14-10.58.29.332156,R24-M1-N5-C:J09-U01,RAS,KERNEL,FATAL,program interrupt: fp cr field .............0,E99,program interrupt: fp cr field .............<*>
1253,-,1123915920,2005.08.12,R73-M0-N4-I:J18-U11,2005-08-12-23.52.00.785387,R73-M0-N4-I:J18-U11,RAS,APP,FATAL,"ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",E25,"ciod: Error loading /<*>: invalid or missing program image, Exec format error"
1240,-,1123914469,2005.08.12,R46-M0-N0-I:J18-U01,2005-08-12-23.27.49.807991,R46-M0-N0-I:J18-U01,RAS,APP,FATAL,"ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",E25,"ciod: Error loading /<*>: invalid or missing program image, Exec format error"
1253,-,1123915920,2005.08.12,R73-M0-N4-I:J18-U11,2005-08-12-23.52.00.785387,R73-M0-N4-I:J18-U11,RAS,APP,FATAL,"ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",E25,"ciod: Error loading /<*>: invalid or missing program image, Exec format error"
1247,-,1123914842,2005.08.12,R66-M0-N8-I:J18-U01,2005-08-12-23.34.02.183112,R66-M0-N8-I:J18-U01,RAS,APP,FATAL,"ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",E25,"ciod: Error loading /<*>: invalid or missing program image, Exec format error"
1252,-,1123915807,2005.08.12,R74-M1-N8-I:J18-U01,2005-08-12-23.50.07.561913,R74-M1-N8-I:J18-U01,RAS,APP,FATAL,"ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",E25,"ciod: Error loading /<*>: invalid or missing program image, Exec format error"
1240,-,1123914469,2005.08.12,R46-M0-N0-I:J18-U01,2005-08-12-23.27.49.807991,R46-M0-N0-I:J18-U01,RAS,APP,FATAL,"ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",E25,"ciod: Error loading /<*>: invalid or missing program image, Exec format error"
1512,-,1129820589,2005.10.20,R62-M0-N8-I:J18-U01,2005-10-20-08.03.09.612112,R62-M0-N8-I:J18-U01,RAS,APP,FATAL,"ciod: Error loading /bgl/apps/followup/RAPTOR/new.raptor.trace: invalid or missing program image, Exec format error",E25,"ciod: Error loading /<*>: invalid or missing program image, Exec format error"
1512,-,1129820589,2005.10.20,R62-M0-N8-I:J18-U01,2005-10-20-08.03.09.612112,R62-M0-N8-I:J18-U01,RAS,APP,FATAL,"ciod: Error loading /bgl/apps/followup/RAPTOR/new.raptor.trace: invalid or missing program image, Exec format error",E25,"ciod: Error loading /<*>: invalid or missing program image, Exec format error"
1512,-,1129820589,2005.10.20,R62-M0-N8-I:J18-U01,2005-10-20-08.03.09.612112,R62-M0-N8-I:J18-U01,RAS,APP,FATAL,"ciod: Error loading /bgl/apps/followup/RAPTOR/new.raptor.trace: invalid or missing program image, Exec format error",E25,"ciod: Error loading /<*>: invalid or missing program image, Exec format error"
1513,-,1129820611,2005.10.20,R01-M1-NC-I:J18-U01,2005-10-20-08.03.31.975086,R01-M1-NC-I:J18-U01,RAS,APP,FATAL,"ciod: Error loading /bgl/apps/followup/RAPTOR/new.raptor.trace: invalid or missing program image, Exec format error",E25,"ciod: Error loading /<*>: invalid or missing program image, Exec format error"
1512,-,1129820589,2005.10.20,R62-M0-N8-I:J18-U01,2005-10-20-08.03.09.612112,R62-M0-N8-I:J18-U01,RAS,APP,FATAL,"ciod: Error loading /bgl/apps/followup/RAPTOR/new.raptor.trace: invalid or missing program image, Exec format error",E25,"ciod: Error loading /<*>: invalid or missing program image, Exec format error"
1951,-,1133919747,2005.12.06,R03-M0-N7-C:J07-U01,2005-12-06-17.42.27.383145,R03-M0-N7-C:J07-U01,RAS,KERNEL,FATAL,size of scratchpad portion of L3.........0 (0M),E114,size of scratchpad portion of L3.........<*> (<*>)
1951,-,1133919747,2005.12.06,R03-M0-N7-C:J07-U01,2005-12-06-17.42.27.383145,R03-M0-N7-C:J07-U01,RAS,KERNEL,FATAL,size of scratchpad portion of L3.........0 (0M),E114,size of scratchpad portion of L3.........<*> (<*>)
1951,-,1133919747,2005.12.06,R03-M0-N7-C:J07-U01,2005-12-06-17.42.27.383145,R03-M0-N7-C:J07-U01,RAS,KERNEL,FATAL,size of scratchpad portion of L3.........0 (0M),E114,size of scratchpad portion of L3.........<*> (<*>)
1951,-,1133919747,2005.12.06,R03-M0-N7-C:J07-U01,2005-12-06-17.42.27.383145,R03-M0-N7-C:J07-U01,RAS,KERNEL,FATAL,size of scratchpad portion of L3.........0 (0M),E114,size of scratchpad portion of L3.........<*> (<*>)
1951,-,1133919747,2005.12.06,R03-M0-N7-C:J07-U01,2005-12-06-17.42.27.383145,R03-M0-N7-C:J07-U01,RAS,KERNEL,FATAL,size of scratchpad portion of L3.........0 (0M),E114,size of scratchpad portion of L3.........<*> (<*>)
1951,-,1133919747,2005.12.06,R03-M0-N7-C:J07-U01,2005-12-06-17.42.27.383145,R03-M0-N7-C:J07-U01,RAS,KERNEL,FATAL,size of scratchpad portion of L3.........0 (0M),E114,size of scratchpad portion of L3.........<*> (<*>)
1951,-,1133919747,2005.12.06,R03-M0-N7-C:J07-U01,2005-12-06-17.42.27.383145,R03-M0-N7-C:J07-U01,RAS,KERNEL,FATAL,size of scratchpad portion of L3.........0 (0M),E114,size of scratchpad portion of L3.........<*> (<*>)
1951,-,1133919747,2005.12.06,R03-M0-N7-C:J07-U01,2005-12-06-17.42.27.383145,R03-M0-N7-C:J07-U01,RAS,KERNEL,FATAL,size of scratchpad portion of L3.........0 (0M),E114,size of scratchpad portion of L3.........<*> (<*>)
1951,-,1133919747,2005.12.06,R03-M0-N7-C:J07-U01,2005-12-06-17.42.27.383145,R03-M0-N7-C:J07-U01,RAS,KERNEL,FATAL,size of scratchpad portion of L3.........0 (0M),E114,size of scratchpad portion of L3.........<*> (<*>)
1951,-,1133919747,2005.12.06,R03-M0-N7-C:J07-U01,2005-12-06-17.42.27.383145,R03-M0-N7-C:J07-U01,RAS,KERNEL,FATAL,size of scratchpad portion of L3.........0 (0M),E114,size of scratchpad portion of L3.........<*> (<*>)
1951,-,1133919747,2005.12.06,R03-M0-N7-C:J07-U01,2005-12-06-17.42.27.383145,R03-M0-N7-C:J07-U01,RAS,KERNEL,FATAL,size of scratchpad portion of L3.........0 (0M),E114,size of scratchpad portion of L3.........<*> (<*>)
289,-,1118772188,2005.06.14,R20-M0-N3-C:J06-U11,2005-06-14-11.03.08.491655,R20-M0-N3-C:J06-U11,RAS,KERNEL,FATAL,wait state enable.................0,E120,wait state enable.................<*>
289,-,1118772188,2005.06.14,R20-M0-N3-C:J06-U11,2005-06-14-11.03.08.491655,R20-M0-N3-C:J06-U11,RAS,KERNEL,FATAL,wait state enable.................0,E120,wait state enable.................<*>
289,-,1118772188,2005.06.14,R20-M0-N3-C:J06-U11,2005-06-14-11.03.08.491655,R20-M0-N3-C:J06-U11,RAS,KERNEL,FATAL,wait state enable.................0,E120,wait state enable.................<*>
289,-,1118772188,2005.06.14,R20-M0-N3-C:J06-U11,2005-06-14-11.03.08.491655,R20-M0-N3-C:J06-U11,RAS,KERNEL,FATAL,wait state enable.................0,E120,wait state enable.................<*>
289,-,1118772188,2005.06.14,R20-M0-N3-C:J06-U11,2005-06-14-11.03.08.491655,R20-M0-N3-C:J06-U11,RAS,KERNEL,FATAL,wait state enable.................0,E120,wait state enable.................<*>
289,-,1118772188,2005.06.14,R20-M0-N3-C:J06-U11,2005-06-14-11.03.08.491655,R20-M0-N3-C:J06-U11,RAS,KERNEL,FATAL,wait state enable.................0,E120,wait state enable.................<*>
289,-,1118772188,2005.06.14,R20-M0-N3-C:J06-U11,2005-06-14-11.03.08.491655,R20-M0-N3-C:J06-U11,RAS,KERNEL,FATAL,wait state enable.................0,E120,wait state enable.................<*>
289,-,1118772188,2005.06.14,R20-M0-N3-C:J06-U11,2005-06-14-11.03.08.491655,R20-M0-N3-C:J06-U11,RAS,KERNEL,FATAL,wait state enable.................0,E120,wait state enable.................<*>
289,-,1118772188,2005.06.14,R20-M0-N3-C:J06-U11,2005-06-14-11.03.08.491655,R20-M0-N3-C:J06-U11,RAS,KERNEL,FATAL,wait state enable.................0,E120,wait state enable.................<*>
289,-,1118772188,2005.06.14,R20-M0-N3-C:J06-U11,2005-06-14-11.03.08.491655,R20-M0-N3-C:J06-U11,RAS,KERNEL,FATAL,wait state enable.................0,E120,wait state enable.................<*>
289,-,1118772188,2005.06.14,R20-M0-N3-C:J06-U11,2005-06-14-11.03.08.491655,R20-M0-N3-C:J06-U11,RAS,KERNEL,FATAL,wait state enable.................0,E120,wait state enable.................<*>
1511,-,1129734520,2005.10.19,R17-M0-N0-I:J18-U01,2005-10-19-08.08.40.058960,R17-M0-N0-I:J18-U01,RAS,KERNEL,INFO,shutdown complete,E113,shutdown complete
1511,-,1129734520,2005.10.19,R17-M0-N0-I:J18-U01,2005-10-19-08.08.40.058960,R17-M0-N0-I:J18-U01,RAS,KERNEL,INFO,shutdown complete,E113,shutdown complete
